area;ind;behavior;sp;fortnight
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABOJI;O580;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;cer_ela;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M956;FEEDING;ory_cun;1
SABOJI;O304;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABOJI;O304;NO FEEDING;tur_phi;1
SABMAR;M986;FEEDING;ory_cun;1
SABCOL;C056;FEEDING;vul_vul;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;FEEDING;ory_cun;1
SABMAR;M986;NO FEEDING;eri_rub;2
SABCOL;C056;FEEDING;vul_vul;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;cya_cya;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABMAR;M956;FEEDING;ory_cun;2
SABCOL;C056;FEEDING;gen_gen;3
SABOJI;O580;NO FEEDING;tur_phi;3
SABMAR;M956;FEEDING;ory_cun;3
SABCOL;C168;NO FEEDING;vul_vul;3
SABOJI;O580;NO FEEDING;tur_phi;3
SABOJI;O580;NO FEEDING;tur_phi;3
SABMAR;M956;FEEDING;ory_cun;3
SABCOL;C056;FEEDING;cer_ela;3
SABCOL;C168;NO FEEDING;tur_phi;3
SABCOL;C168;FEEDING;tur_phi;3
SABCOL;C168;NO FEEDING;her_icn;3
SABCOL;C168;FEEDING;cer_ela;3
SABOJI;O580;NO FEEDING;eri_rub;3
SABMAR;M956;NO FEEDING;her_icn;3
SABMAR;M956;NO FEEDING;her_icn;3
SABMAR;M956;NO FEEDING;her_icn;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABCOL;C168;FEEDING;cer_ela;3
SABOJI;O580;NO FEEDING;tur_phi;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABCOL;C168;NO FEEDING;eri_rub;3
SABCOL;C168;NO FEEDING;eri_rub;3
SABOJI;O580;NO FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABOJI;O304;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABCOL;C056;FEEDING;cer_ela;3
SABOJI;O304;NO FEEDING;tur_phi;3
SABOJI;O304;NO FEEDING;tur_phi;3
SABOJI;O304;FEEDING;cer_ela;3
SABOJI;O304;NO FEEDING;tur_phi;3
SABOJI;O304;NO FEEDING;tur_phi;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;3
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABOJI;O580;NO FEEDING;tur_phi;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;NO FEEDING;tur_mer;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;NO FEEDING;eri_rub;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M304;NO FEEDING;eri_rub;4
SABCOL;C168;FEEDING;cer_ela;4
SABCOL;C168;FEEDING;cer_ela;4
SABMAR;M956;NO FEEDING;tur_phi;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABMAR;M956;FEEDING;ory_cun;4
SABOJI;O304;FEEDING;ory_cun;5
SABCOL;C168;FEEDING;gen_gen;5
SABCOL;C168;FEEDING;gen_gen;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABCOL;C056;FEEDING;cer_ela;5
SABCOL;C056;FEEDING;cer_ela;5
SABCOL;C056;FEEDING;chl_chl;5
SABCOL;C056;FEEDING;tur_phi;5
SABCOL;C056;NO FEEDING;chl_chl;5
SABCOL;C056;NO FEEDING;chl_chl;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABCOL;C056;FEEDING;tur_phi;5
SABCOL;C056;FEEDING;chl_chl;5
SABCOL;C056;FEEDING;vul_vul;5
SABCOL;C056;NO FEEDING;chl_chl;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABCOL;C056;FEEDING;tur_phi;5
SABCOL;C056;FEEDING;cer_ela;5
SABCOL;C168;FEEDING;cer_ela;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;cer_ela;5
SABCOL;C168;FEEDING;vul_vul;5
SABMAR;M956;FEEDING;ory_cun;5
SABCOL;C168;FEEDING;cer_ela;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABOJI;O580;FEEDING;tur_phi;5
SABOJI;O580;NO FEEDING;tur_phi;5
SABMAR;M304;NO FEEDING;her_icn;5
SABCOL;C168;FEEDING;vul_vul;5
SABOJI;O580;NO FEEDING;tur_phi;5
SABOJI;O580;NO FEEDING;tur_phi;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABMAR;M956;FEEDING;ory_cun;5
SABCOL;C168;NO FEEDING;syl_mel;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;eri_rub;6
SABCOL;C056;FEEDING;tur_phi;6
SABCOL;C056;FEEDING;tur_phi;6
SABCOL;C056;FEEDING;chl_chl;6
SABCOL;C168;NO FEEDING;eri_rub;6
SABCOL;C168;NO FEEDING;tur_phi;6
SABMAR;M956;NO FEEDING;syl_mel;6
SABCOL;C056;FEEDING;chl_chl;6
SABOJI;O580;NO FEEDING;her_icn;6
SABMAR;M956;FEEDING;ory_cun;6
SABCOL;C168;NO FEEDING;eri_rub;6
SABOJI;O580;NO FEEDING;ory_cun;6
SABOJI;O580;NO FEEDING;ory_cun;6
SABOJI;O580;NO FEEDING;tur_phi;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;NO FEEDING;syl_mel;6
SABCOL;C056;FEEDING;chl_chl;6
SABCOL;C056;FEEDING;chl_chl;6
SABCOL;C056;FEEDING;chl_chl;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;NO FEEDING;syl_mel;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;tur_phi;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABCOL;C056;NO FEEDING;tur_phi;6
SABCOL;C056;FEEDING;cer_ela;6
SABCOL;C056;FEEDING;cer_ela;6
SABCOL;C056;FEEDING;cer_ela;6
SABCOL;C168;NO FEEDING;eri_rub;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M304;NO FEEDING;tur_phi;6
SABCOL;C056;FEEDING;cer_ela;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M304;NO FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;NO FEEDING;tur_phi;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M664;NO FEEDING;eri_rub;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABCOL;C056;FEEDING;vul_vul;6
SABOJI;O304;NO FEEDING;gen_gen;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;FEEDING;ory_cun;6
SABMAR;M956;NO FEEDING;eri_rub;6
SABMAR;M136;NO FEEDING;vul_vul;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABCOL;C055;NO FEEDING;tur_phi;7
SABCOL;C168;NO FEEDING;tur_phi;7
SABMAR;M956;NO FEEDING;vul_vul;7
SABCOL;C018;NO FEEDING;her_icn;7
SABOJI;O580;NO FEEDING;ory_cun;7
SABOJI;O304;NO FEEDING;ory_cun;7
SABOJI;O304;NO FEEDING;ory_cun;7
SABMAR;M541;FEEDING;cer_ela;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABCOL;C150;FEEDING;chl_chl;7
SABCOL;C150;NO FEEDING;tur_phi;7
SABOJI;O304;NO FEEDING;ory_cun;7
SABOJI;O580;FEEDING;tur_phi;7
SABMAR;M956;FEEDING;ory_cun;7
SABCOL;C150;NO FEEDING;chl_chl;7
SABCOL;C150;NO FEEDING;tur_phi;7
SABCOL;C150;NO FEEDING;tur_mer;7
SABOJI;O580;NO FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABCOL;C150;NO FEEDING;tur_phi;7
SABCOL;C150;FEEDING;tur_phi;7
SABCOL;C150;NO FEEDING;tur_phi;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABMAR;M956;FEEDING;ory_cun;7
SABOJI;O580;FEEDING;tur_phi;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABMAR;M956;FEEDING;vul_vul;7
SABCOL;C176;FEEDING;vul_vul;7
SABCOL;C176;FEEDING;vul_vul;7
SABOJI;O580;NO FEEDING;ory_cun;7
SABOJI;O580;NO FEEDING;tur_phi;7
SABOJI;O580;NO FEEDING;eri_rub;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABOJI;O580;NO FEEDING;eri_rub;7
SABOJI;O304;NO FEEDING;tur_phi;7
SABOJI;O580;NO FEEDING;tur_phi;7
SABMAR;M956;NO FEEDING;ory_cun;7
SABCOL;C055;NO FEEDING;eri_rub;7
SABCOL;C055;NO FEEDING;syl_mel;7
SABMAR;M136;NO FEEDING;vul_vul;7
SABOJI;O304;FEEDING;vul_vul;7
SABCOL;C168;NO FEEDING;eri_rub;7
SABOJI;O304;NO FEEDING;ory_cun;7
SABMAR;M541;NO FEEDING;tur_phi;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABOJI;O304;NO FEEDING;tur_phi;8
SABMAR;M541;NO FEEDING;tur_phi;8
SABMAR;M541;NO FEEDING;tur_phi;8
SABMAR;M541;NO FEEDING;tur_phi;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABOJI;O580;NO FEEDING;ory_cun;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABCOL;C168;FEEDING;cer_ela;8
SABOJI;O580;NO FEEDING;ory_cun;8
SABCOL;C018;FEEDING;cer_ela;8
SABCOL;C055;NO FEEDING;eri_rub;8
SABCOL;C176;FEEDING;cer_ela;8
SABCOL;C176;FEEDING;cer_ela;8
SABOJI;O304;FEEDING;ory_cun;8
SABMAR;M541;NO FEEDING;tur_phi;8
SABOJI;O682;NO FEEDING;ory_cun;8
SABCOL;C055;NO FEEDING;eri_rub;8
SABCOL;C176;FEEDING;cer_ela;8
SABOJI;O580;NO FEEDING;ory_cun;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABCOL;C055;FEEDING;cer_ela;8
SABOJI;O304;NO FEEDING;tur_phi;8
SABMAR;M136;NO FEEDING;tur_phi;8
SABMAR;M956;FEEDING;tur_phi;8
SABMAR;M956;FEEDING;tur_phi;8
SABMAR;M956;FEEDING;ory_cun;8
SABMAR;M956;FEEDING;ory_cun;8
SABCOL;C018;NO FEEDING;eri_rub;8
SABCOL;C055;NO FEEDING;eri_rub;8
SABOJI;O580;NO FEEDING;ory_cun;8
SABOJI;O148;NO FEEDING;ory_cun;9
SABMAR;M208;FEEDING;ory_cun;9
SABOJI;O231;NO FEEDING;ory_cun;9
SABCOL;C107;FEEDING;vul_vul;9
SABCOL;C131;NO FEEDING;eri_rub;9
SABOJI;O023;NO FEEDING;tur_phi;9
SABOJI;O231;NO FEEDING;ory_cun;9
SABCOL;C014;FEEDING;cer_ela;9
SABMAR;M144;FEEDING;ory_cun;9
SABMAR;M144;NO FEEDING;eri_rub;9
SABOJI;O045;FEEDING;ory_cun;9
SABOJI;O023;NO FEEDING;her_icn;9
SABCOL;C002;FEEDING;cer_ela;9
SABMAR;M144;NO FEEDING;ory_cun;9
SABMAR;M144;NO FEEDING;ory_cun;9
SABCOL;C014;NO FEEDING;eri_rub;9
SABOJI;O045;FEEDING;ory_cun;9
SABCOL;C193;FEEDING;cer_ela;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABCOL;C162;FEEDING;cer_ela;9
SABOJI;O241;NO FEEDING;cer_ela;9
SABCOL;C193;FEEDING;cer_ela;9
SABOJI;O241;NO FEEDING;tur_phi;9
SABCOL;C017;FEEDING;cer_ela;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABCOL;C193;FEEDING;cer_ela;9
SABOJI;O112;NO FEEDING;tur_phi;9
SABCOL;C153;FEEDING;cer_ela;10
SABCOL;C174;FEEDING;cer_ela;10
SABMAR;M702;NO FEEDING;syl_und;10
SABMAR;M702;NO FEEDING;syl_und;10
SABCOL;C153;FEEDING;tur_mer;10
SABCOL;C174;NO FEEDING;vul_vul;10
SABOJI;O553;FEEDING;cer_ela;10
SABCOL;C150;FEEDING;gen_gen;10
SABCOL;C153;FEEDING;gen_gen;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABMAR;M694;FEEDING;ory_cun;10
SABCOL;C150;FEEDING;gen_gen;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;ory_cun;10
SABMAR;M826;NO FEEDING;ory_cun;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABMAR;M531;NO FEEDING;syl_und;10
SABMAR;M826;NO FEEDING;ory_cun;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O514;NO FEEDING;tur_phi;10
SABOJI;O582;NO FEEDING;tur_phi;10
SABOJI;O582;NO FEEDING;tur_phi;10
SABMAR;M843;NO FEEDING;tur_mer;10
SABCOL;C150;FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O514;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;tur_phi;10
SABOJI;O582;NO FEEDING;tur_phi;10
SABMAR;M749;FEEDING;ory_cun;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABCOL;C150;FEEDING;tur_phi;10
SABCOL;C150;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;tur_phi;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O488;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;tur_phi;10
SABOJI;O582;NO FEEDING;ory_cun;10
SABMAR;M749;NO FEEDING;tur_phi;10
SABMAR;M749;NO FEEDING;ory_cun;10
SABMAR;M749;NO FEEDING;ory_cun;10
SABMAR;M826;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;ory_cun;10
SABMAR;M694;NO FEEDING;tur_phi;10
SABMAR;M826;FEEDING;ory_cun;10
SABMAR;M826;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;ory_cun;10
SABOJI;O582;NO FEEDING;ory_cun;10
SABMAR;M207;NO FEEDING;tur_phi;10
SABOJI;O231;NO FEEDING;ory_cun;10
SABOJI;O685;NO FEEDING;ory_cun;11
SABMAR;M136;NO FEEDING;ory_cun;11
SABCOL;C285;FEEDING;sus_scr;11
SABCOL;C285;FEEDING;sus_scr;11
SABMAR;M136;NO FEEDING;syl_mel;11
SABCOL;C162;NO FEEDING;her_icn;11
SABCOL;C162;FEEDING;cer_ela;11
SABMAR;M136;FEEDING;cya_cya;11
SABMAR;M315;NO FEEDING;sus_scr;11
SABOJI;O682;NO FEEDING;vul_vul;11
SABMAR;M315;NO FEEDING;sus_scr;11
SABMAR;M541;NO FEEDING;cet_cet;11
SABMAR;M541;NO FEEDING;ory_cun;11
SABCOL;C174;NO FEEDING;lep_gra;11
SABMAR;M820;NO FEEDING;ory_cun;11
SABCOL;C174;FEEDING;cer_ela;11
SABOJI;O463;NO FEEDING;ory_cun;11
SABOJI;O463;NO FEEDING;ory_cun;11
SABMAR;M843;FEEDING;ory_cun;11
SABCOL;C174;FEEDING;cer_ela;11
SABOJI;O582;NO FEEDING;cet_cet;11
SABOJI;O582;NO FEEDING;lus_meg;11
SABCOL;C153;FEEDING;cer_ela;11
SABCOL;C153;FEEDING;cer_ela;11
SABCOL;C150;NO FEEDING;lus_meg;11
SABOJI;O463;NO FEEDING;ory_cun;11
SABOJI;O463;NO FEEDING;ory_cun;11
SABCOL;C153;FEEDING;gen_gen;11
SABCOL;C153;FEEDING;gen_gen;11
SABCOL;C153;FEEDING;cer_ela;11
SABOJI;O463;NO FEEDING;ory_cun;11
SABOJI;O268;NO FEEDING;ory_cun;12
SABMAR;M986;NO FEEDING;gen_gen;12
SABOJI;O642;NO FEEDING;her_icn;12
SABMAR;M457;NO FEEDING;ory_cun;12
SABOJI;O268;NO FEEDING;her_icn;12
SABMAR;M664;NO FEEDING;tur_mer;12
SABOJI;O268;FEEDING;ory_cun;12
SABOJI;O839;NO FEEDING;ory_cun;12
SABMAR;M664;NO FEEDING;ory_cun;12
SABMAR;M136;NO FEEDING;ory_cun;12
SABCOL;C017;FEEDING;cer_ela;12
SABMAR;M315;NO FEEDING;ory_cun;12
SABCOL;C162;FEEDING;cer_ela;12
SABCOL;C024;NO FEEDING;lep_gra;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABOJI;O072;FEEDING;ory_cun;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABOJI;O231;NO FEEDING;ale_ruf;13
SABOJI;O231;NO FEEDING;ale_ruf;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABOJI;O123;NO FEEDING;ory_cun;13
SABOJI;O123;NO FEEDING;ory_cun;13
SABOJI;O072;NO FEEDING;ory_cun;13
SABCOL;C107;NO FEEDING;syl_hor;13
SABCOL;C119;NO FEEDING;gen_gen;13
SABOJI;O268;FEEDING;ory_cun;13
SABOJI;O268;NO FEEDING;vul_vul;13
SABMAR;M986;NO FEEDING;ory_cun;13
SABOJI;O268;NO FEEDING;ory_cun;13
SABOJI;O268;NO FEEDING;ory_cun;13
SABMAR;M986;NO FEEDING;ory_cun;13
SABOJI;O621;NO FEEDING;tur_mer;14
SABCOL;C131;NO FEEDING;mel_mel;14
SABOJI;O314;NO FEEDING;syl_und;14
SABOJI;O621;NO FEEDING;ory_cun;14
SABOJI;O072;FEEDING;mel_mel;14
SABOJI;O072;NO FEEDING;mel_mel;14
SABOJI;O621;NO FEEDING;ory_cun;14
SABOJI;O072;NO FEEDING;ory_cun;14
SABOJI;O621;NO FEEDING;ory_cun;14
SABOJI;O072;NO FEEDING;ory_cun;14
SABCOL;C018;NO FEEDING;syl_und;14
SABCOL;C193;NO FEEDING;tur_phi;15
SABOJI;O123;FEEDING;her_icn;15
SABCOL;C065;FEEDING;cer_ela;15
SABCOL;C140;FEEDING;vul_vul;15
SABCOL;C140;FEEDING;chl_chl;15
SABCOL;C140;FEEDING;chl_chl;15
SABOJI;O067;NO FEEDING;tur_phi;15
SABCOL;C054;NO FEEDING;eri_rub;15
SABMAR;M036;NO FEEDING;eri_rub;15
SABMAR;M144;NO FEEDING;syl_mel;15
SABOJI;O067;NO FEEDING;eri_rub;15
SABOJI;O067;FEEDING;ory_cun;15
SABOJI;O067;FEEDING;ory_cun;15
SABOJI;O334;NO FEEDING;tur_phi;15
SABOJI;O334;NO FEEDING;tur_phi;15
SABOJI;O766;NO FEEDING;eri_rub;15
SABMAR;M315;NO FEEDING;eri_rub;15
SABMAR;M315;NO FEEDING;tur_phi;15
SABMAR;M457;NO FEEDING;tur_phi;15
SABCOL;C075;NO FEEDING;tur_phi;15
SABCOL;C075;NO FEEDING;syl_mel;15
SABOJI;O148;NO FEEDING;ory_cun;15
SABMAR;M304;NO FEEDING;eri_rub;15
SABMAR;M315;NO FEEDING;eri_rub;15
SABCOL;C075;NO FEEDING;tur_phi;15
SABOJI;O054;NO FEEDING;ory_cun;15
SABOJI;O148;NO FEEDING;eri_rub;15
SABOJI;O488;NO FEEDING;tur_ili;15
SABOJI;O766;FEEDING;tur_phi;15
SABMAR;M694;NO FEEDING;eri_rub;15
SABMAR;M694;NO FEEDING;eri_rub;15
SABMAR;M956;NO FEEDING;eri_rub;15
SABCOL;C055;NO FEEDING;syl_mel;15
SABCOL;C086;FEEDING;cer_ela;15
SABCOL;C126;NO FEEDING;eri_rub;15
SABOJI;O384;FEEDING;lan_mer;15
SABOJI;O488;NO FEEDING;tur_phi;15
SABOJI;O488;FEEDING;tur_phi;15
SABOJI;O488;NO FEEDING;eri_rub;15
SABOJI;O766;FEEDING;tur_phi;15
SABMAR;M139;NO FEEDING;ale_ruf;15
SABCOL;C075;NO FEEDING;tur_phi;15
SABOJI;O304;NO FEEDING;tur_phi;15
SABCOL;C126;NO FEEDING;tur_phi;15
SABOJI;O054;NO FEEDING;ory_cun;15
SABCOL;C055;NO FEEDING;syl_mel;15
SABOJI;O148;NO FEEDING;ory_cun;15
SABOJI;O488;NO FEEDING;tur_ili;15
SABOJI;O488;NO FEEDING;tur_mer;15
SABMAR;M139;FEEDING;ory_cun;15
SABCOL;C056;NO FEEDING;eri_rub;16
SABCOL;C121;NO FEEDING;eri_rub;16
SABOJI;O580;NO FEEDING;eri_rub;16
SABCOL;C056;FEEDING;vul_vul;16
SABMAR;M087;FEEDING;mel_mel;16
SABMAR;M849;FEEDING;ory_cun;16
SABCOL;C121;FEEDING;mel_mel;16
SABCOL;C162;NO FEEDING;eri_rub;16
